PassengerId,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,FamilySize,Singleton,SmallFamily,LargeFamily,Embarked_C,Embarked_Q,Embarked_S,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Survived
640,3,2,26.0,1,0,110,16.1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
641,3,2,20.0,0,0,93,7.8542,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
642,1,1,24.0,0,0,154,69.3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
643,3,1,2.0,3,2,90,27.9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
644,3,2,26.0,0,0,18,56.4958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
645,3,1,0.75,2,1,57,19.2583,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
646,1,2,48.0,1,0,154,76.7292,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
647,3,2,19.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
648,1,2,56.0,0,0,12,35.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
649,3,2,26.0,0,0,157,7.55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
650,3,1,23.0,0,0,148,7.55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
651,3,2,26.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
652,2,1,18.0,0,1,38,23.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
653,3,2,21.0,0,0,133,8.4333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
654,3,1,18.0,0,0,81,7.8292,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
655,3,1,18.0,0,0,100,6.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
656,2,2,24.0,2,0,157,73.5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657,3,2,26.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
658,3,1,32.0,1,1,99,15.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
659,2,2,23.0,0,0,73,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
660,1,2,58.0,0,2,94,113.275,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
661,1,2,50.0,2,0,154,133.65,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
662,3,2,40.0,0,0,53,7.225,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
663,1,2,47.0,0,0,120,25.5875,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
664,3,2,36.0,0,0,92,7.4958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
665,3,2,20.0,1,0,165,7.925,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
666,2,2,32.0,2,0,157,73.5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
667,2,2,25.0,0,0,40,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
668,3,2,26.0,0,0,75,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
669,3,2,43.0,0,0,139,8.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
670,1,1,45.0,1,0,23,52.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
671,2,1,40.0,1,1,73,39.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
672,1,2,31.0,1,0,149,52.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
673,2,2,70.0,0,0,146,10.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
674,2,2,31.0,0,0,49,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
675,2,2,30.0,0,0,44,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
676,3,2,18.0,0,0,92,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
677,3,2,24.5,0,0,86,8.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
678,3,1,18.0,0,0,117,9.8417,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
679,3,1,43.0,1,6,147,46.9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
680,1,2,36.0,0,1,154,512.3292,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
681,3,1,18.0,0,0,81,8.1375,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
682,1,2,27.0,0,0,154,76.7292,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
683,3,2,20.0,0,0,122,9.225,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
684,3,2,14.0,5,2,147,46.9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
685,2,2,60.0,1,1,73,39.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
686,2,2,25.0,1,2,161,41.5792,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
687,3,2,14.0,4,1,74,39.6875,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
688,3,2,19.0,0,0,92,10.1708,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
689,3,2,18.0,0,0,93,7.7958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
690,1,1,15.0,0,1,46,211.3375,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
691,1,2,31.0,1,0,20,57.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
692,3,1,4.0,0,1,92,13.4167,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
693,3,2,26.0,0,0,18,56.4958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
694,3,2,25.0,0,0,58,7.225,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
695,1,2,60.0,0,0,3,26.55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
696,2,2,52.0,0,0,50,13.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
697,3,2,44.0,0,0,98,8.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
698,3,1,18.0,0,0,95,7.7333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
699,1,2,49.0,1,1,20,110.8833,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
700,3,2,42.0,0,0,91,7.65,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
701,1,1,18.0,1,0,154,227.525,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
702,1,2,35.0,0,0,154,26.2875,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
703,3,1,18.0,0,1,60,14.4542,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
704,3,2,25.0,0,0,103,7.7417,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
705,3,2,26.0,1,0,93,7.8542,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
706,2,2,39.0,0,0,51,26.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
707,2,1,45.0,0,0,33,13.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
708,1,2,42.0,0,0,154,26.2875,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
709,1,1,22.0,0,0,3,151.55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
710,3,2,6.0,1,1,57,15.2458,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
711,1,1,24.0,0,0,154,49.5042,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
712,1,2,41.5,0,0,3,26.55,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
713,1,2,48.0,1,0,23,52.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
714,3,2,29.0,0,0,129,9.4833,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715,2,2,52.0,0,0,51,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716,3,2,19.0,0,0,91,7.65,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
717,1,1,38.0,0,0,154,227.525,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
718,2,1,27.0,0,0,86,10.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
719,3,2,26.0,0,0,100,15.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720,3,2,33.0,0,0,90,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
721,2,1,6.0,0,1,50,33.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
722,3,2,17.0,1,0,93,7.0542,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
723,2,2,34.0,0,0,8,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
724,2,2,50.0,0,0,51,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
725,1,2,27.0,1,0,3,53.1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
726,3,2,20.0,0,0,77,8.6625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
727,2,1,30.0,3,0,74,21.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
728,3,1,18.0,0,0,103,7.7375,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
729,2,2,25.0,1,0,42,26.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
730,3,1,25.0,1,0,165,7.925,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
731,1,1,29.0,0,0,46,211.3375,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
732,3,2,11.0,0,0,60,18.7875,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
733,2,2,30.0,0,0,44,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
734,2,2,23.0,0,0,67,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
735,2,2,23.0,0,0,39,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
736,3,2,28.5,0,0,119,16.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
737,3,1,48.0,1,3,167,34.375,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
738,1,2,35.0,0,0,154,512.3292,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
739,3,2,26.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
740,3,2,26.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
741,1,2,41.5,0,0,19,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
742,1,2,36.0,1,0,22,78.85,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
743,1,1,21.0,2,2,154,262.375,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
744,3,2,24.0,1,0,110,16.1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
745,3,2,31.0,0,0,165,7.925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
746,1,2,70.0,1,1,170,71.0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
747,3,2,16.0,1,1,146,20.25,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
748,2,1,30.0,0,0,51,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
749,1,2,19.0,1,0,3,53.1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
750,3,2,31.0,0,0,83,7.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
751,2,1,4.0,1,1,71,23.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
752,3,2,6.0,0,1,115,12.475,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
753,3,2,33.0,0,0,88,9.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
754,3,2,23.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
755,2,1,48.0,1,2,31,65.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
756,2,2,0.67,1,1,51,14.5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
757,3,2,28.0,0,0,93,7.7958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
758,2,2,18.0,0,0,71,11.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
759,3,2,34.0,0,0,98,8.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
760,1,1,33.0,0,0,0,86.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
761,3,2,26.0,0,0,95,14.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
762,3,2,41.0,0,0,164,7.125,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
763,3,2,20.0,0,0,57,7.2292,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
764,1,1,36.0,1,2,3,120.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
765,3,2,16.0,0,0,90,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
766,1,1,51.0,1,0,13,77.9583,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
767,1,2,52.0,0,0,2,39.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
768,3,1,30.5,0,0,99,7.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
769,3,2,26.0,1,0,106,24.15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
770,3,2,32.0,0,0,133,8.3625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
771,3,2,24.0,0,0,88,9.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
772,3,2,48.0,0,0,93,7.8542,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
773,2,1,57.0,0,0,157,10.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
774,3,2,26.0,0,0,58,7.225,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
775,2,1,54.0,1,3,71,23.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
776,3,2,18.0,0,0,90,7.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
777,3,2,26.0,0,0,112,7.75,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
778,3,1,5.0,0,0,99,12.475,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
779,3,2,26.0,0,0,103,7.7375,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
780,1,1,43.0,0,1,46,211.3375,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
781,3,1,13.0,0,0,59,7.2292,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
782,1,1,17.0,1,0,20,57.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
783,1,2,29.0,0,0,3,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
784,3,2,26.0,1,2,167,23.45,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
785,3,2,25.0,0,0,164,7.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
786,3,2,25.0,0,0,109,7.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
787,3,1,18.0,0,0,74,7.4958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
788,3,2,8.0,4,1,111,29.125,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
789,3,2,1.0,1,2,146,20.575,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
790,1,2,46.0,0,0,154,79.2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
791,3,2,26.0,0,0,9,7.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
792,2,2,16.0,0,0,44,26.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
793,3,1,18.0,8,2,148,69.55,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
794,1,2,41.5,0,0,154,30.6958,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
795,3,2,25.0,0,0,92,7.8958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
796,2,2,39.0,0,0,66,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
797,1,1,49.0,0,0,20,25.9292,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
798,3,1,31.0,0,0,92,8.6833,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
799,3,2,30.0,0,0,59,7.2292,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
800,3,1,30.0,1,1,88,24.15,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
801,2,2,34.0,0,0,51,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
802,2,1,31.0,1,1,146,26.25,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
803,1,2,11.0,1,2,3,120.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
804,3,2,0.42,0,1,53,8.5167,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
805,3,2,27.0,0,0,90,6.975,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
806,3,2,31.0,0,0,90,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
807,1,2,39.0,0,0,2,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
808,3,1,18.0,0,0,90,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
809,2,2,39.0,0,0,50,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
810,1,1,33.0,1,0,3,53.1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
811,3,2,26.0,0,0,90,7.8875,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
812,3,2,39.0,0,0,138,24.15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
813,2,2,35.0,0,0,66,10.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
814,3,1,6.0,4,2,90,31.275,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
815,3,2,30.5,0,0,99,8.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
816,1,2,41.5,0,0,2,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
817,3,1,23.0,0,0,165,7.925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
818,2,2,31.0,1,1,156,37.0042,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
819,3,2,43.0,0,0,145,6.45,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
820,3,2,10.0,3,2,90,27.9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
821,1,1,52.0,1,1,10,93.5,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
822,3,2,27.0,0,0,77,8.6625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
823,1,2,38.0,0,0,23,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
824,3,1,27.0,0,1,115,12.475,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
825,3,2,2.0,4,1,74,39.6875,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
826,3,2,26.0,0,0,103,6.95,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
827,3,2,26.0,0,0,18,56.4958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
828,2,2,1.0,0,2,156,37.0042,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
829,3,2,26.0,0,0,102,7.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
830,1,1,62.0,0,0,3,80.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
831,3,1,15.0,1,0,56,14.4542,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
832,2,2,0.83,1,1,71,18.75,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
833,3,2,26.0,0,0,58,7.2292,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
834,3,2,23.0,0,0,90,7.8542,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
835,3,2,18.0,0,0,32,8.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
836,1,1,39.0,1,1,154,83.1583,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
837,3,2,21.0,0,0,77,8.6625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
838,3,2,26.0,0,0,115,8.05,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
839,3,2,32.0,0,0,18,56.4958,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
840,1,2,41.5,0,0,5,29.7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
841,3,2,20.0,0,0,164,7.925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
842,2,2,16.0,0,0,157,10.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
843,1,1,30.0,0,0,3,31.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
844,3,2,34.5,0,0,59,6.4375,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
845,3,2,17.0,0,0,77,8.6625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
846,3,2,42.0,0,0,146,7.55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
847,3,2,26.0,8,2,148,69.55,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
848,3,2,35.0,0,0,92,7.8958,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
849,2,2,28.0,0,1,50,33.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
850,1,1,45.0,1,0,20,89.1042,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
851,3,2,4.0,4,2,90,31.275,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
852,3,2,74.0,0,0,90,7.775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
853,3,1,9.0,1,1,58,15.2458,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
